customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
1552,309,6,1853.06,1,1,2,Hibernating
1553,5,12,2593.36,5,4,3,Champions
1554,5,9,2122.02,5,2,2,Potential Loyalists
1555,28,8,2502.85,3,2,3,About to Sleep
1556,2,10,2966.58,5,3,4,Potential Loyalists
1557,167,11,2695.77,1,4,3,At Risk
1558,39,12,3916.97,2,4,5,At Risk
1559,98,8,1950.69,1,2,2,Hibernating
1560,17,7,1762.04,3,1,1,About to Sleep
1561,143,7,1639.0,1,1,1,Hibernating
1562,82,12,2153.1,1,4,2,At Risk
1563,1,9,2053.92,5,2,2,Potential Loyalists
1564,36,5,1169.54,2,1,1,Hibernating
1565,1,6,1403.34,5,1,1,New Customers
1566,21,6,1433.6,3,1,1,About to Sleep
1567,158,8,2284.08,1,2,2,Hibernating
1568,33,9,1969.3999999999999,2,2,2,Hibernating
1569,30,12,2817.64,2,4,4,At Risk
1570,15,9,2351.34,3,2,3,About to Sleep
1571,7,10,2557.56,4,3,3,Potential Loyalists
1572,3,13,3060.91,5,5,4,Champions
1573,3,5,1275.11,5,1,1,New Customers
1574,32,7,1664.8200000000002,2,1,1,Hibernating
1575,2,6,1604.04,5,1,1,New Customers
1576,23,13,3854.05,3,5,5,Loyal Customers
1577,61,7,1763.12,1,1,1,Hibernating
1578,34,9,2287.0499999999997,2,2,2,Hibernating
1579,1,13,3194.04,5,5,4,Champions
1580,58,11,3644.4,2,4,5,At Risk
1581,2,13,2595.5099999999998,5,5,3,Champions
1582,17,9,2665.73,3,2,3,About to Sleep
1583,14,12,3020.2000000000003,4,4,4,Loyal Customers
1584,65,4,993.71,1,1,1,Hibernating
1585,48,13,3000.43,2,5,4,Cannot Lose Them
1586,5,5,1329.3700000000001,5,1,1,New Customers
1587,19,10,2719.49,3,3,3,Need Attention
1588,50,11,2997.84,2,4,4,At Risk
1589,22,6,1672.57,3,1,1,About to Sleep
1590,116,8,2529.18,1,2,3,Hibernating
1591,116,5,1125.71,1,1,1,Hibernating
1592,21,3,941.36,3,1,1,About to Sleep
1593,14,10,2385.64,4,3,3,Potential Loyalists
1594,122,6,703.73,1,1,1,Hibernating
1595,9,6,1842.1399999999999,4,1,2,Promising
1596,1,11,2675.59,5,4,3,Champions
1597,43,8,2517.9500000000003,2,2,3,Hibernating
1598,32,8,2708.21,2,2,3,Hibernating
1599,4,4,932.8499999999999,5,1,1,New Customers
1600,5,13,3681.02,5,5,5,Champions
1601,5,3,504.77000000000004,5,1,1,New Customers
1602,24,9,2675.75,3,2,3,About to Sleep
1603,17,8,1383.8799999999999,3,2,1,About to Sleep
1604,2,13,3104.09,5,5,4,Champions
1605,5,14,3952.18,5,5,5,Champions
1606,1,15,3310.34,5,5,4,Champions
1607,70,8,1492.7800000000002,1,2,1,Hibernating
1608,2,11,2919.48,5,4,4,Champions
1609,2,9,2224.53,5,2,2,Potential Loyalists
1610,6,11,2276.0299999999997,4,4,2,Loyal Customers
1611,87,10,2677.89,1,3,3,At Risk
1612,61,7,1622.8799999999999,1,1,1,Hibernating
1613,8,11,2061.0,4,4,2,Loyal Customers
1614,28,8,1937.49,3,2,2,About to Sleep
1615,77,8,2394.87,1,2,3,Hibernating
1616,52,12,3298.11,2,4,4,At Risk
1617,70,10,3404.2799999999997,1,3,5,At Risk
1618,99,7,1486.66,1,1,1,Hibernating
1619,12,11,3029.35,4,4,4,Loyal Customers
1620,91,10,2550.6800000000003,1,3,3,At Risk
1621,24,9,2466.19,3,2,3,About to Sleep
1622,17,14,3975.88,3,5,5,Loyal Customers
1623,10,6,1904.65,4,1,2,Promising
1624,45,15,4123.47,2,5,5,Cannot Lose Them
1625,164,11,3961.58,1,4,5,At Risk
1626,29,8,2395.37,3,2,3,About to Sleep
1627,273,7,1823.7,1,1,2,Hibernating
1628,32,8,2574.21,2,2,3,Hibernating
1629,16,6,1549.63,3,1,1,About to Sleep
1630,10,7,1944.77,4,1,2,Promising
1631,89,11,2616.0299999999997,1,4,3,At Risk
1632,65,11,2242.04,1,4,2,At Risk
1633,13,6,1756.55,4,1,1,Promising
1634,7,11,3266.7799999999997,4,4,4,Loyal Customers
1635,2,4,1242.72,5,1,1,New Customers
1636,42,16,4582.68,2,5,5,Cannot Lose Them
1637,263,4,927.73,1,1,1,Hibernating
1638,9,8,1965.52,4,2,2,Potential Loyalists
1639,87,11,3350.37,1,4,5,At Risk
1640,13,11,2205.7,4,4,2,Loyal Customers
1641,3,17,4817.38,5,5,5,Champions
1642,3,5,777.5699999999999,5,1,1,New Customers
1643,139,4,782.8299999999999,1,1,1,Hibernating
1644,3,10,2442.44,5,3,3,Potential Loyalists
1645,57,7,1142.73,2,1,1,Hibernating
1646,113,5,813.87,1,1,1,Hibernating
1647,54,10,2465.85,2,3,3,At Risk
1648,54,6,1190.8200000000002,2,1,1,Hibernating
1649,15,9,1818.98,3,2,2,About to Sleep
1650,16,7,1422.86,3,1,1,About to Sleep
1651,140,8,931.46,1,2,1,Hibernating
1652,33,10,2632.34,2,3,3,At Risk
1653,25,14,3556.2,3,5,5,Loyal Customers
1654,48,10,2185.1,2,3,2,At Risk
1655,120,10,2921.66,1,3,4,At Risk
1656,65,6,1409.66,1,1,1,Hibernating
1657,15,12,2479.21,3,4,3,Loyal Customers
1658,32,5,1031.2,2,1,1,Hibernating
1659,34,16,4006.11,2,5,5,Cannot Lose Them
1660,2,14,3110.17,5,5,4,Champions
1661,36,12,2983.19,2,4,4,At Risk
1662,3,7,2545.19,5,1,3,New Customers
1663,55,5,994.5999999999999,2,1,1,Hibernating
1664,18,12,2813.65,3,4,4,Loyal Customers
1665,19,11,2828.08,3,4,4,Loyal Customers
1666,166,6,1933.31,1,1,2,Hibernating
1667,62,6,1545.6799999999998,1,1,1,Hibernating
1668,37,10,2549.84,2,3,3,At Risk
1669,20,16,4952.25,3,5,5,Loyal Customers
1670,42,8,2351.7,2,2,3,Hibernating
1671,8,11,2474.9,4,4,3,Loyal Customers
1672,34,11,3657.89,2,4,5,At Risk
1673,13,11,2964.99,4,4,4,Loyal Customers
1674,53,6,1893.5900000000001,2,1,2,Hibernating
1675,132,12,2752.23,1,4,3,At Risk
1676,20,7,2116.74,3,1,2,About to Sleep
1677,3,5,1737.37,5,1,1,New Customers
1678,29,8,1815.04,3,2,2,About to Sleep
1679,82,5,1457.7,1,1,1,Hibernating
1680,3,13,2696.62,5,5,3,Champions
1681,173,4,678.88,1,1,1,Hibernating
1682,2,7,2143.07,5,1,2,New Customers
1683,40,16,4934.68,2,5,5,Cannot Lose Them
1684,22,14,3709.48,3,5,5,Loyal Customers
1685,45,8,2055.42,2,2,2,Hibernating
1686,146,6,1110.41,1,1,1,Hibernating
1687,35,9,1939.1799999999998,2,2,2,Hibernating
1688,74,9,2050.26,1,2,2,Hibernating
1689,5,8,2722.98,5,2,3,Potential Loyalists
1690,16,9,2529.2200000000003,3,2,3,About to Sleep
1691,56,6,1305.63,2,1,1,Hibernating
1692,75,9,3469.49,1,2,5,Hibernating
1693,3,10,2239.9,5,3,2,Potential Loyalists
1694,26,11,2927.89,3,4,4,Loyal Customers
1695,472,4,1118.82,1,1,1,Hibernating
1696,1,7,1371.94,5,1,1,New Customers
1697,2,14,3806.67,5,5,5,Champions
1698,59,15,4067.83,2,5,5,Cannot Lose Them
1699,5,10,2555.09,5,3,3,Potential Loyalists
1700,3,8,1934.35,5,2,2,Potential Loyalists
1701,242,7,1203.36,1,1,1,Hibernating
1702,5,12,3845.82,5,4,5,Champions
1703,13,14,3902.36,4,5,5,Loyal Customers
1704,17,7,2181.94,3,1,2,About to Sleep
1705,52,11,3297.2000000000003,2,4,4,At Risk
1706,12,7,2738.9700000000003,4,1,3,Promising
1707,127,5,951.49,1,1,1,Hibernating
1708,3,10,2308.6,5,3,3,Potential Loyalists
1709,25,2,245.58999999999997,3,1,1,About to Sleep
1710,10,13,4184.06,4,5,5,Loyal Customers
1711,38,8,1816.28,2,2,2,Hibernating
1712,17,12,3396.3599999999997,3,4,5,Loyal Customers
1713,1,12,3207.36,5,4,4,Champions
1714,6,8,2320.4,4,2,3,Potential Loyalists
1715,150,6,1996.33,1,1,2,Hibernating
1716,9,9,2260.84,4,2,2,Potential Loyalists
1717,83,13,2996.1,1,5,4,Cannot Lose Them
1718,206,5,1555.48,1,1,1,Hibernating
1719,92,6,1142.2,1,1,1,Hibernating
1720,25,11,2706.43,3,4,3,Loyal Customers
1721,8,10,2783.67,4,3,4,Potential Loyalists
1722,2,15,4889.08,5,5,5,Champions
1723,6,15,3890.63,4,5,5,Loyal Customers
1724,79,5,1488.6000000000001,1,1,1,Hibernating
1725,19,16,3723.34,3,5,5,Loyal Customers
1726,11,12,3133.64,4,4,4,Loyal Customers
1727,127,4,1204.37,1,1,1,Hibernating
1728,1,9,3482.87,5,2,5,Potential Loyalists
1729,162,9,2710.53,1,2,3,Hibernating
1730,8,7,1618.51,4,1,1,Promising
1731,12,10,2625.66,4,3,3,Potential Loyalists
1732,8,16,3520.81,4,5,5,Loyal Customers
1733,74,8,1876.84,1,2,2,Hibernating
1734,10,14,4308.27,4,5,5,Loyal Customers
1735,4,10,2226.2599999999998,5,3,2,Potential Loyalists
1736,24,10,2686.25,3,3,3,Need Attention
1737,51,9,2408.43,2,2,3,Hibernating
1738,3,10,2565.96,5,3,3,Potential Loyalists
1739,1,9,2024.55,5,2,2,Potential Loyalists
1740,47,9,2135.54,2,2,2,Hibernating
1741,81,8,2448.77,1,2,3,Hibernating
1742,14,9,1791.11,4,2,1,Potential Loyalists
1743,21,11,3663.8,3,4,5,Loyal Customers
1744,40,7,1715.5,2,1,1,Hibernating
1745,69,9,2578.59,1,2,3,Hibernating
1746,4,11,2944.32,5,4,4,Champions
1747,2,6,830.37,5,1,1,New Customers
1748,20,6,1707.12,3,1,1,About to Sleep
1749,36,5,610.2,2,1,1,Hibernating
1750,52,4,956.98,2,1,1,Hibernating
1751,8,10,3269.93,4,3,4,Potential Loyalists
1752,6,8,2108.79,4,2,2,Potential Loyalists
1753,29,13,5035.22,3,5,5,Loyal Customers
1754,33,8,1631.1299999999999,2,2,1,Hibernating
1755,6,14,3615.96,4,5,5,Loyal Customers
1756,70,9,2781.56,1,2,4,Hibernating
1757,8,13,3448.1,4,5,5,Loyal Customers
1758,1,10,2716.98,5,3,3,Potential Loyalists
1759,65,8,2209.08,1,2,2,Hibernating
1760,6,10,2533.93,4,3,3,Potential Loyalists
1761,42,9,2259.28,2,2,2,Hibernating
1762,36,7,1300.65,2,1,1,Hibernating
1763,37,6,1274.4,2,1,1,Hibernating
1764,33,12,4014.48,2,4,5,At Risk
1765,16,8,2338.2,3,2,3,About to Sleep
1766,97,10,2787.93,1,3,4,At Risk
1767,31,8,2387.35,2,2,3,Hibernating
1768,24,13,3930.2200000000003,3,5,5,Loyal Customers
1769,7,12,2693.38,4,4,3,Loyal Customers
1770,23,9,2553.86,3,2,3,About to Sleep
1771,72,8,1558.05,1,2,1,Hibernating
1772,1,6,1536.91,5,1,1,New Customers
1773,71,7,2359.2,1,1,3,Hibernating
1774,20,9,1898.29,3,2,2,About to Sleep
1775,115,7,1862.6399999999999,1,1,2,Hibernating
1776,3,14,4406.59,5,5,5,Champions
1777,57,11,2604.69,2,4,3,At Risk
1778,48,14,3538.31,2,5,5,Cannot Lose Them
1779,173,6,1501.58,1,1,1,Hibernating
1780,86,10,1961.67,1,3,2,At Risk
1781,20,10,2507.12,3,3,3,Need Attention
1782,26,4,957.0899999999999,3,1,1,About to Sleep
1783,147,7,2559.31,1,1,3,Hibernating
1784,13,11,3161.71,4,4,4,Loyal Customers
1785,1,7,1974.69,5,1,2,New Customers
1786,53,12,3117.17,2,4,4,At Risk
1787,20,13,3799.14,3,5,5,Loyal Customers
1788,7,7,1844.16,4,1,2,Promising
1789,21,9,1904.02,3,2,2,About to Sleep
1790,20,13,2739.74,3,5,3,Loyal Customers
1791,9,16,3871.1,4,5,5,Loyal Customers
1792,7,10,1911.38,4,3,2,Potential Loyalists
1793,78,9,1903.3899999999999,1,2,2,Hibernating
1794,52,10,2180.91,2,3,2,At Risk
1795,26,7,1396.1399999999999,3,1,1,About to Sleep
1796,17,8,1813.94,3,2,2,About to Sleep
1797,43,12,3575.98,2,4,5,At Risk
1798,7,11,2148.53,4,4,2,Loyal Customers
1799,8,12,2760.44,4,4,4,Loyal Customers
1800,10,10,2424.41,4,3,3,Potential Loyalists
1801,14,13,3703.96,4,5,5,Loyal Customers
1802,9,12,2809.8,4,4,4,Loyal Customers
1803,18,11,2404.51,3,4,3,Loyal Customers
1804,94,6,1641.03,1,1,1,Hibernating
1805,12,11,3139.52,4,4,4,Loyal Customers
1806,42,6,1814.35,2,1,2,Hibernating
1807,9,14,3202.21,4,5,4,Loyal Customers
1808,28,10,2958.26,3,3,4,Need Attention
1809,14,10,2819.2599999999998,4,3,4,Potential Loyalists
1810,22,10,2799.54,3,3,4,Need Attention
1811,1,11,2602.72,5,4,3,Champions
1812,36,9,1935.5,2,2,2,Hibernating
1813,14,11,2989.89,4,4,4,Loyal Customers
1814,6,8,2056.62,4,2,2,Potential Loyalists
1815,15,12,3327.89,3,4,4,Loyal Customers
1816,31,3,931.82,2,1,1,Hibernating
1817,8,14,3532.51,4,5,5,Loyal Customers
1818,10,14,3699.21,4,5,5,Loyal Customers
1819,4,8,1423.7,5,2,1,Potential Loyalists
1820,70,15,3490.17,1,5,5,Cannot Lose Them
1821,5,7,1464.28,5,1,1,New Customers
1822,5,12,2937.0499999999997,5,4,4,Champions
1823,4,9,2339.02,5,2,3,Potential Loyalists
1824,30,8,2218.74,2,2,2,Hibernating
1825,22,14,3587.94,3,5,5,Loyal Customers
1826,9,11,3241.39,4,4,4,Loyal Customers
1827,9,14,3830.52,4,5,5,Loyal Customers
1828,124,8,2604.34,1,2,3,Hibernating
1829,16,8,2149.21,3,2,2,About to Sleep
1830,2,9,2288.88,5,2,2,Potential Loyalists
1831,55,10,2008.94,2,3,2,At Risk
1832,9,13,3422.32,4,5,5,Loyal Customers
1833,7,14,4471.57,4,5,5,Loyal Customers
1834,5,7,2264.81,5,1,2,New Customers
1835,15,16,4535.29,3,5,5,Loyal Customers
1836,72,15,3789.71,1,5,5,Cannot Lose Them
1837,14,9,3070.8,4,2,4,Potential Loyalists
1838,43,9,2442.1,2,2,3,Hibernating
1839,74,7,1862.7800000000002,1,1,2,Hibernating
1840,16,3,701.39,3,1,1,About to Sleep
1841,41,11,3544.18,2,4,5,At Risk
1842,1,13,3354.03,5,5,5,Champions
1843,13,5,1000.61,4,1,1,Promising
1844,3,9,2803.0299999999997,5,2,4,Potential Loyalists
1845,79,6,1456.33,1,1,1,Hibernating
1846,19,4,665.04,3,1,1,About to Sleep
1847,28,10,3091.06,3,3,4,Need Attention
1848,71,11,2836.2200000000003,1,4,4,At Risk
1849,28,14,3417.39,3,5,5,Loyal Customers
1850,35,11,3256.38,2,4,4,At Risk
1851,163,9,2986.3,1,2,4,Hibernating
1852,2,7,1458.48,5,1,1,New Customers
1853,38,11,2698.16,2,4,3,At Risk
1854,6,7,1289.22,4,1,1,Promising
1855,7,9,1798.62,4,2,1,Potential Loyalists
1856,156,7,2201.24,1,1,2,Hibernating
1857,46,8,2334.93,2,2,3,Hibernating
1858,8,9,2010.61,4,2,2,Potential Loyalists
1859,127,11,2857.9500000000003,1,4,4,At Risk
1860,54,11,2759.09,2,4,4,At Risk
1861,19,8,1797.08,3,2,1,About to Sleep
1862,18,10,2742.7400000000002,3,3,3,Need Attention
1863,22,13,2765.66,3,5,4,Loyal Customers
1864,27,14,3924.18,3,5,5,Loyal Customers
1865,22,11,2698.85,3,4,3,Loyal Customers
1866,7,13,4128.29,4,5,5,Loyal Customers
1867,15,15,3581.22,3,5,5,Loyal Customers
1868,2,8,2156.13,5,2,2,Potential Loyalists
1869,9,13,3158.05,4,5,4,Loyal Customers
1870,14,17,4606.92,4,5,5,Loyal Customers
1871,54,11,2995.9,2,4,4,At Risk
1872,9,7,1870.49,4,1,2,Promising
1873,15,12,2233.17,3,4,2,Loyal Customers
1874,24,16,4275.86,3,5,5,Loyal Customers
1875,60,9,2145.0499999999997,2,2,2,Hibernating
1876,5,7,1290.68,5,1,1,New Customers
1877,34,7,2179.52,2,1,2,Hibernating
1878,173,8,2128.24,1,2,2,Hibernating
1879,3,5,898.9200000000001,5,1,1,New Customers
1880,29,8,1726.42,3,2,1,About to Sleep
1881,26,8,2301.84,3,2,2,About to Sleep
1882,60,10,2396.35,2,3,3,At Risk
1883,33,5,1154.88,2,1,1,Hibernating
1884,7,12,2612.41,4,4,3,Loyal Customers
1885,69,9,2850.16,1,2,4,Hibernating
1886,2,14,4120.01,5,5,5,Champions
1887,10,12,3183.05,4,4,4,Loyal Customers
1888,140,9,1874.19,1,2,2,Hibernating
1889,5,6,1177.76,5,1,1,New Customers
1890,5,15,3349.15,5,5,5,Champions
1891,30,13,3273.68,2,5,4,Cannot Lose Them
1892,33,8,2155.0,2,2,2,Hibernating
1893,6,6,1051.96,4,1,1,Promising
1894,3,17,3960.6400000000003,5,5,5,Champions
1895,47,8,1845.38,2,2,2,Hibernating
1896,1,18,4682.88,5,5,5,Champions
1897,76,9,2050.27,1,2,2,Hibernating
1898,19,7,2589.15,3,1,3,About to Sleep
1899,47,7,1737.64,2,1,1,Hibernating
1900,13,14,3552.31,4,5,5,Loyal Customers
1901,12,10,2395.44,4,3,3,Potential Loyalists
1902,28,9,2293.9700000000003,3,2,2,About to Sleep
1903,71,10,3318.97,1,3,4,At Risk
1904,23,9,2181.04,3,2,2,About to Sleep
1905,36,10,3025.9700000000003,2,3,4,At Risk
1906,4,10,2879.83,5,3,4,Potential Loyalists
1907,3,14,4224.12,5,5,5,Champions
1908,12,12,2334.99,4,4,3,Loyal Customers
1909,24,10,3497.08,3,3,5,Need Attention
1910,12,10,2502.18,4,3,3,Potential Loyalists
1911,5,10,2541.2799999999997,5,3,3,Potential Loyalists
1912,113,6,1822.3200000000002,1,1,2,Hibernating
1913,16,10,3864.16,3,3,5,Need Attention
1914,141,8,2452.48,1,2,3,Hibernating
1915,20,6,1333.42,3,1,1,About to Sleep
1916,29,10,1557.42,3,3,1,Need Attention
1917,1,10,3209.65,5,3,4,Potential Loyalists
1918,112,6,1291.78,1,1,1,Hibernating
1919,15,8,1616.9,3,2,1,About to Sleep
1920,20,10,2335.71,3,3,3,Need Attention
1921,80,6,2063.96,1,1,2,Hibernating
1922,36,14,2898.77,2,5,4,Cannot Lose Them
1923,48,4,1728.7,2,1,1,Hibernating
1924,48,9,2291.27,2,2,2,Hibernating
1925,2,9,2670.5,5,2,3,Potential Loyalists
1926,47,7,1837.79,2,1,2,Hibernating
1927,6,11,3041.83,4,4,4,Loyal Customers
1928,45,7,2226.4900000000002,2,1,2,Hibernating
1929,17,6,1263.96,3,1,1,About to Sleep
1930,68,10,2711.48,1,3,3,At Risk
1931,6,11,3016.13,4,4,4,Loyal Customers
1932,89,7,1277.03,1,1,1,Hibernating
1933,15,10,2381.29,3,3,3,Need Attention
1934,83,12,3895.7799999999997,1,4,5,At Risk
1935,157,9,2448.41,1,2,3,Hibernating
1936,109,13,2901.39,1,5,4,Cannot Lose Them
1937,67,10,3342.44,1,3,4,At Risk
1938,114,8,2380.0299999999997,1,2,3,Hibernating
1939,23,8,2488.84,3,2,3,About to Sleep
1940,48,12,2546.88,2,4,3,At Risk
1941,1,14,3249.14,5,5,4,Champions
1942,80,7,1815.91,1,1,2,Hibernating
1943,27,12,3721.88,3,4,5,Loyal Customers
1944,17,9,2709.3,3,2,3,About to Sleep
1945,42,14,3472.9300000000003,2,5,5,Cannot Lose Them
1946,32,8,2939.04,2,2,4,Hibernating
1947,3,10,3199.38,5,3,4,Potential Loyalists
1948,178,6,1556.58,1,1,1,Hibernating
1949,18,10,2897.64,3,3,4,Need Attention
1950,73,10,3093.32,1,3,4,At Risk
1951,9,7,2027.19,4,1,2,Promising
1952,59,5,1607.82,2,1,1,Hibernating
1953,6,8,1861.97,4,2,2,Potential Loyalists
1954,29,9,2114.66,3,2,2,About to Sleep
1955,37,11,2808.59,2,4,4,At Risk
1956,33,11,3345.58,2,4,4,At Risk
1957,20,8,2473.65,3,2,3,About to Sleep
1958,47,11,2987.77,2,4,4,At Risk
1959,27,7,1509.66,3,1,1,About to Sleep
1960,24,13,3745.16,3,5,5,Loyal Customers
1961,3,10,3421.06,5,3,5,Potential Loyalists
1962,4,9,2295.7400000000002,5,2,2,Potential Loyalists
1963,6,10,1985.16,4,3,2,Potential Loyalists
1964,33,7,1447.48,2,1,1,Hibernating
1965,37,10,2684.87,2,3,3,At Risk
1966,23,11,2957.29,3,4,4,Loyal Customers
1967,48,15,4920.4,2,5,5,Cannot Lose Them
1968,21,7,2326.49,3,1,3,About to Sleep
1969,87,8,2594.61,1,2,3,Hibernating
1970,23,8,1785.8200000000002,3,2,1,About to Sleep
1971,98,9,2392.43,1,2,3,Hibernating
1972,110,9,1878.75,1,2,2,Hibernating
1973,3,12,2588.11,5,4,3,Champions
1974,115,8,2018.74,1,2,2,Hibernating
1975,46,14,3358.64,2,5,5,Cannot Lose Them
1976,3,12,2465.07,5,4,3,Champions
1977,9,9,1822.76,4,2,2,Potential Loyalists
1978,43,8,2475.26,2,2,3,Hibernating
1979,28,6,1103.68,3,1,1,About to Sleep
1980,131,4,1139.74,1,1,1,Hibernating
1981,6,14,3127.15,4,5,4,Loyal Customers
1982,10,16,4513.43,4,5,5,Loyal Customers
1983,68,13,2539.2599999999998,1,5,3,Cannot Lose Them
1984,3,16,3729.88,5,5,5,Champions
1985,59,9,2876.89,2,2,4,Hibernating
1986,2,8,2179.31,5,2,2,Potential Loyalists
1987,2,12,2496.01,5,4,3,Champions
1988,14,13,3107.74,4,5,4,Loyal Customers
1989,30,11,2219.45,2,4,2,At Risk
1990,113,3,383.47,1,1,1,Hibernating
1991,59,14,2926.77,2,5,4,Cannot Lose Them
1992,2,14,3880.58,5,5,5,Champions
1993,20,12,2781.55,3,4,4,Loyal Customers
1994,43,6,1325.17,2,1,1,Hibernating
1995,77,15,4011.6400000000003,1,5,5,Cannot Lose Them
1996,13,12,2924.72,4,4,4,Loyal Customers
1997,152,10,2762.86,1,3,4,At Risk
1998,10,7,2264.57,4,1,2,Promising
1999,2,12,3527.2200000000003,5,4,5,Champions
2000,25,12,2670.11,3,4,3,Loyal Customers
2001,5,15,4034.05,5,5,5,Champions
2002,8,14,3904.6,4,5,5,Loyal Customers
2003,21,7,2204.3,3,1,2,About to Sleep
2004,74,6,2033.35,1,1,2,Hibernating
2005,11,14,4288.36,4,5,5,Loyal Customers
2006,20,13,3609.35,3,5,5,Loyal Customers
2007,75,9,1798.31,1,2,1,Hibernating
2008,7,11,4425.07,4,4,5,Loyal Customers
2009,20,12,3322.34,3,4,4,Loyal Customers
2010,7,9,2038.1100000000001,4,2,2,Potential Loyalists
2011,66,11,2741.4500000000003,1,4,3,At Risk
2012,36,8,1955.51,2,2,2,Hibernating
2013,14,14,3789.48,4,5,5,Loyal Customers
2014,18,13,3421.06,3,5,5,Loyal Customers
2015,9,12,3839.78,4,4,5,Loyal Customers
2016,193,5,1219.26,1,1,1,Hibernating
2017,6,13,3472.21,4,5,5,Loyal Customers
2018,1,13,3474.08,5,5,5,Champions
2019,26,8,2323.16,3,2,3,About to Sleep
2020,18,12,3906.16,3,4,5,Loyal Customers
2021,74,9,2037.8799999999999,1,2,2,Hibernating
2022,14,5,951.71,4,1,1,Promising
2023,3,12,2309.36,5,4,3,Champions
2024,78,13,3135.91,1,5,4,Cannot Lose Them
2025,2,14,3432.1800000000003,5,5,5,Champions
2026,83,9,1795.01,1,2,1,Hibernating
2027,5,11,2847.77,5,4,4,Champions
2028,8,14,4282.66,4,5,5,Loyal Customers
2029,28,10,2790.2200000000003,3,3,4,Need Attention
2030,77,7,2220.5699999999997,1,1,2,Hibernating
2031,44,11,2160.0299999999997,2,4,2,At Risk
2032,7,16,3732.67,4,5,5,Loyal Customers
2033,145,7,2267.05,1,1,2,Hibernating
2034,9,13,3111.03,4,5,4,Loyal Customers
2035,99,4,733.3100000000001,1,1,1,Hibernating
2036,4,13,3562.96,5,5,5,Champions
2037,30,6,1434.6499999999999,2,1,1,Hibernating
2038,15,9,2743.51,3,2,3,About to Sleep
2039,74,10,1857.24,1,3,2,At Risk
2040,18,10,2623.07,3,3,3,Need Attention
2041,2,8,2007.38,5,2,2,Potential Loyalists
2042,57,10,2478.33,2,3,3,At Risk
2043,18,11,3656.92,3,4,5,Loyal Customers
2044,1,10,3464.89,5,3,5,Potential Loyalists
2045,97,7,1557.75,1,1,1,Hibernating
2046,142,8,2730.52,1,2,3,Hibernating
2047,11,11,2429.39,4,4,3,Loyal Customers
2048,7,8,1966.27,4,2,2,Potential Loyalists
2049,6,18,4254.53,4,5,5,Loyal Customers
2050,6,18,4263.51,4,5,5,Loyal Customers
2051,125,9,2410.58,1,2,3,Hibernating
2052,7,14,4253.28,4,5,5,Loyal Customers
2053,2,8,2642.63,5,2,3,Potential Loyalists
2054,12,14,3492.64,4,5,5,Loyal Customers
2055,12,6,876.06,4,1,1,Promising
2056,1,13,2678.25,5,5,3,Champions
2057,4,11,2717.48,5,4,3,Champions
2058,25,16,5075.93,3,5,5,Loyal Customers
2059,28,13,2730.83,3,5,3,Loyal Customers
2060,100,9,2501.6,1,2,3,Hibernating
2061,52,14,3434.12,2,5,5,Cannot Lose Them
2062,57,13,2592.81,2,5,3,Cannot Lose Them
2063,4,8,1769.15,5,2,1,Potential Loyalists
2064,30,13,3341.6,2,5,4,Cannot Lose Them
2065,12,13,3244.39,4,5,4,Loyal Customers
2066,11,9,1928.84,4,2,2,Potential Loyalists
2067,6,11,2800.51,4,4,4,Loyal Customers
2068,1,12,3523.57,5,4,5,Champions
2069,19,10,3030.0099999999998,3,3,4,Need Attention
2070,51,8,1809.52,2,2,1,Hibernating
2071,58,13,2795.3,2,5,4,Cannot Lose Them
2072,33,5,1360.24,2,1,1,Hibernating
2073,25,12,2893.43,3,4,4,Loyal Customers
2074,11,17,5146.4,4,5,5,Loyal Customers
2075,2,8,2641.79,5,2,3,Potential Loyalists
2076,22,5,869.84,3,1,1,About to Sleep
2077,1,14,3068.11,5,5,4,Champions
2078,17,10,2998.55,3,3,4,Need Attention
2079,13,12,3125.16,4,4,4,Loyal Customers
2080,8,13,4655.71,4,5,5,Loyal Customers
2081,166,11,2517.95,1,4,3,At Risk
2082,24,6,1151.22,3,1,1,About to Sleep
2083,6,17,4877.67,4,5,5,Loyal Customers
2084,3,10,2034.17,5,3,2,Potential Loyalists
2085,116,6,1834.5,1,1,2,Hibernating
2086,15,9,1792.78,3,2,1,About to Sleep
2087,62,7,2099.7,1,1,2,Hibernating
2088,6,13,3804.77,4,5,5,Loyal Customers
2089,7,9,2395.62,4,2,3,Potential Loyalists
2090,9,11,2461.4,4,4,3,Loyal Customers
2091,2,9,1648.12,5,2,1,Potential Loyalists
2092,56,7,1671.04,2,1,1,Hibernating
2093,7,10,2502.8,4,3,3,Potential Loyalists
2094,37,7,1492.44,2,1,1,Hibernating
2095,28,12,3295.4,3,4,4,Loyal Customers
2096,64,9,2967.39,1,2,4,Hibernating
2097,32,8,1975.61,2,2,2,Hibernating
2098,1,8,1547.04,5,2,1,Potential Loyalists
2099,4,4,899.62,5,1,1,New Customers
2100,14,12,2547.37,4,4,3,Loyal Customers
2101,44,7,2054.93,2,1,2,Hibernating
2102,8,17,3551.49,4,5,5,Loyal Customers
2103,51,12,3001.85,2,4,4,At Risk
2104,27,8,1602.21,3,2,1,About to Sleep
2105,27,5,1477.57,3,1,1,About to Sleep
2106,7,17,3957.0899999999997,4,5,5,Loyal Customers
